manufacturer,range,model,capcode,derivative,introduced,discontinued,doors,drivetrain,transmission,fueltype,bodystyle
"SKODA","FABIA","FABIA DIESEL HATCHBACK","SKFB14MC15HDTM  3","1.4 TDI 105 Monte Carlo 5dr","Fri Jul 03 00:00:00 BST 2015","Sun Jul 29 00:00:00 BST 2018","5","F","M","D","Hatchback"
"SKODA","FABIA","FABIA DIESEL HATCHBACK","SKFB14MC 5HDTA  3","1.4 TDI Monte Carlo 5dr DSG","Fri Jul 03 00:00:00 BST 2015","Fri Oct 02 00:00:00 BST 2015","5","F","A","D","Hatchback"
"SKODA","FABIA","FABIA DIESEL HATCHBACK","SKFB14S755HDTM  3","1.4 TDI 75 S 5dr","Mon Jan 04 00:00:00 GMT 2016","Sun Jul 29 00:00:00 BST 2018","5","F","M","D","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE1646S5HPIA  1","1.6 4 5dr Auto [6]","Wed Jul 01 00:00:00 BST 2015","Mon Oct 07 00:00:00 BST 2019","5","F","A","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE141AS5HPIM  1","1.4 ISG 1 Air 5dr","Wed Jan 07 00:00:00 GMT 2015","Sat Mar 31 00:00:00 BST 2018","5","F","M","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE142IS5HPIM  1","1.4 ISG 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Sat Mar 31 00:00:00 BST 2018","5","F","M","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE162IS5HPIM  1","1.6 ISG 2 5dr","Wed Aug 01 00:00:00 BST 2018","Mon Oct 07 00:00:00 BST 2019","5","F","M","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE163  5HPIA  1","1.6 3 5dr Auto","Wed Jan 07 00:00:00 GMT 2015","Wed Jul 01 00:00:00 BST 2015","5","F","A","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE1636S5HPIA  1","1.6 3 5dr Auto [6]","Wed Jul 01 00:00:00 BST 2015","Mon Oct 07 00:00:00 BST 2019","5","F","A","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE164IS5HPIM  1","1.6 ISG 4 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 07 00:00:00 BST 2019","5","F","M","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE164  5HPIA  1","1.6 4 5dr Auto","Wed Jan 07 00:00:00 GMT 2015","Wed Jul 01 00:00:00 BST 2015","5","F","A","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE141IS5HPIM  1","1.4 ISG 1 5dr","Wed Jan 07 00:00:00 GMT 2015","Sat Mar 31 00:00:00 BST 2018","5","F","M","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE162  5HPIA  1","1.6 2 5dr Auto","Wed Jan 07 00:00:00 GMT 2015","Wed Jul 01 00:00:00 BST 2015","5","F","A","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE1626S5HPIA  1","1.6 2 5dr Auto [6]","Wed Jul 01 00:00:00 BST 2015","Mon Oct 07 00:00:00 BST 2019","5","F","A","P","Hatchback"
"KIA","VENGA","VENGA HATCHBACK","KIVE163IS5HPIM  1","1.6 ISG 3 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 07 00:00:00 BST 2019","5","F","M","P","Hatchback"
"KIA","VENGA","VENGA DIESEL HATCHBACK","KIVE163IS5HDTM  1","1.6 CRDi ISG 3 5dr","Wed Jan 07 00:00:00 GMT 2015","Wed Jan 31 00:00:00 GMT 2018","5","F","M","D","Hatchback"
"KIA","VENGA","VENGA DIESEL HATCHBACK","KIVE164IS5HDTM  1","1.6 CRDi ISG 4 5dr","Wed Jan 07 00:00:00 GMT 2015","Wed Jan 31 00:00:00 GMT 2018","5","F","M","D","Hatchback"
"KIA","VENGA","VENGA DIESEL HATCHBACK","KIVE142  5HDTM  1","1.4 CRDi 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Wed Jan 31 00:00:00 GMT 2018","5","F","M","D","Hatchback"
"AUDI","RS6","RS 6 AVANT","AURS40R6P5EPTA4 3","4.0T FSI Quattro RS 6 Performance 5dr Tip Auto","Sun Nov 01 00:00:00 GMT 2015","Sat Dec 01 00:00:00 GMT 2018","5","4","A","P","Estate"
"AUDI","RS6","RS 6 AVANT","AURS40RS65EPTA4 3","4.0T FSI Quattro RS 6 5dr Tip Auto","Sun Feb 01 00:00:00 GMT 2015","Sat Dec 01 00:00:00 GMT 2018","5","4","A","P","Estate"
"KIA","RIO","RIO HATCHBACK","KIRI143IS3HPIM  4","1.4 ISG 3 3dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","3","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI121  3HPIM  4","1.25 1 3dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","3","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI121  5HPIM  4","1.25 1 5dr","Wed Jan 07 00:00:00 GMT 2015","Fri Jul 01 00:00:00 BST 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI121A 5HPIM  4","1.25 1 Air 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI122  3HPIM  4","1.25 2 3dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","3","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI122IS3HPIM  4","1.25 ISG 2 3dr","Wed Jan 07 00:00:00 GMT 2015","Tue Mar 31 00:00:00 BST 2015","3","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI122  5HPIM  4","1.25 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI122IS5HPIM  4","1.25 ISG 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Tue Mar 31 00:00:00 BST 2015","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI12SE 5HPIM  4","1.25 SE 5dr","Fri Jul 01 00:00:00 BST 2016","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI142IS3HPIM  4","1.4 ISG 2 3dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","3","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI142IS5HPIM  4","1.4 ISG 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI142  5HPIA  4","1.4 2 5dr Auto","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","A","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI143IS5HPIM  4","1.4 ISG 3 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI143  5HPIA  4","1.4 3 5dr Auto","Wed Jan 07 00:00:00 GMT 2015","Thu Sep 01 00:00:00 BST 2016","5","F","A","P","Hatchback"
"KIA","RIO","RIO HATCHBACK","KIRI144IS5HPIM  4","1.4 ISG 4 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI143  5HDTM  4","1.4 CRDi 3 5dr","Wed Jan 07 00:00:00 GMT 2015","Thu Sep 01 00:00:00 BST 2016","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI143  3HDTM  4","1.4 CRDi 3 3dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","3","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI142IS5HDTM  4","1.4 CRDi ISG 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Tue Mar 31 00:00:00 BST 2015","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI142  5HDTM  4","1.4 CRDi 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI11SE 5HDTM  4","1.1 CRDi SE 5dr","Fri Jul 01 00:00:00 BST 2016","Thu Sep 01 00:00:00 BST 2016","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI111  5HDTM  4","1.1 CRDi 1 5dr","Wed Jan 07 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI111A 5HDTM  4","1.1 CRDi 1 Air 5dr","Wed Jan 07 00:00:00 GMT 2015","Thu Sep 01 00:00:00 BST 2016","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI112  5HDTM  4","1.1 CRDi 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Thu Sep 01 00:00:00 BST 2016","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI112IS5HDTM  4","1.1 CRDi ISG 2 5dr","Wed Jan 07 00:00:00 GMT 2015","Tue Mar 31 00:00:00 BST 2015","5","F","M","D","Hatchback"
"KIA","RIO","RIO DIESEL HATCHBACK","KIRI144  5HDTM  4","1.4 CRDi 4 5dr","Wed Jan 07 00:00:00 GMT 2015","Thu Sep 01 00:00:00 BST 2016","5","F","M","D","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09BLE5HPTA  1","0.9 Turbo Black Edition 5dr Auto","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09WHE5HPTM  1","0.9 Turbo White Edition 5dr","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","M","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09WHE5HPTA  1","0.9 Turbo White Edition 5dr Auto","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09DLE5HPTA  1","0.9 Turbo Disturbing London Edition 5dr Auto","Sat Jul 01 00:00:00 BST 2017","Sun Jul 01 00:00:00 BST 2018","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09USE5HPTM  1","0.9 Turbo Urban Shadow Edition 5dr","Fri Feb 01 00:00:00 GMT 2019","","5","R","M","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09USE5HPTA  1","0.9 Turbo Urban Shadow Edition 5dr Auto","Fri Feb 01 00:00:00 GMT 2019","","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10ED15HPIA  1","1.0 Edition 1 5dr Auto","Wed Jul 01 00:00:00 BST 2015","Wed Sep 30 00:00:00 BST 2015","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10BLE5HPIM  1","1.0 Black Edition 5dr","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","M","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10BLE5HPIA  1","1.0 Black Edition 5dr Auto","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF09BLE5HPTM  1","0.9 Turbo Black Edition 5dr","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","M","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10USE5HPIA  1","1.0 Urban Shadow Edition 5dr Auto","Fri Feb 01 00:00:00 GMT 2019","","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10USE5HPIM  1","1.0 Urban Shadow Edition 5dr","Fri Feb 01 00:00:00 GMT 2019","","5","R","M","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10WHE5HPIA  1","1.0 White Edition 5dr Auto","Tue Mar 01 00:00:00 GMT 2016","Mon Jan 09 00:00:00 GMT 2017","5","R","A","P","Hatchback"
"SMART","FORFOUR HATCHBACK","FORFOUR HATCHBACK SPECIAL EDITIONS","SMFF10WHE5HPIM  1","1.0 White Edition 5dr","Tue Mar 01 00:00:00 GMT 2016","Thu Aug 31 00:00:00 BST 2017","5","R","M","P","Hatchback"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10WHE2CPIA  2","1.0 White Edition 2dr Auto","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09ED12CPTA  2","0.9 Turbo Edition 1 2dr Auto","Sat Aug 01 00:00:00 BST 2015","Tue Sep 01 00:00:00 BST 2015","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10USE2CPIA  2","1.0 Urban Shadow Edition 2dr Auto","Fri Feb 01 00:00:00 GMT 2019","","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC00ENS2CE A  2","60kW EQ Edition Nightsky 17kWh 2dr Auto [22kwCh]","Tue May 01 00:00:00 BST 2018","","2","R","A","E","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10BLE2CPIM  2","1.0 Black Edition 2dr","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","M","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10ED12CPIA  2","1.0 Edition 1 2dr Auto","Sun Feb 01 00:00:00 GMT 2015","Tue Sep 01 00:00:00 BST 2015","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09USE2CPTA  2","0.9 Turbo Urban Shadow Edition 2dr Auto","Fri Feb 01 00:00:00 GMT 2019","","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09USE2CPTM  2","0.9 Turbo Urban Shadow Edition 2dr","Fri Feb 01 00:00:00 GMT 2019","","2","R","M","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09GRN2CPTA  2","0.9 Turbo Edition Green 2dr Auto","Sat Sep 01 00:00:00 BST 2018","","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09BLD2CPTA  2","0.9 Turbo Edition Blue 2dr Auto","Tue May 01 00:00:00 BST 2018","","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09RED2CPTA  2","0.9 Turbo Edition Red 2dr Auto","Tue May 01 00:00:00 BST 2018","","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09DLE2CPTA  2","0.9 Turbo Disturbing London Edition 2dr Auto","Sat Jul 01 00:00:00 BST 2017","Sun Jul 01 00:00:00 BST 2018","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09WHE2CPTA  2","0.9 Turbo White Edition 2dr Auto","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09WHE2CPTM  2","0.9 Turbo White Edition 2dr","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","M","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09BLE2CPTA  2","0.9 Turbo Black Edition 2dr Auto","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","A","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC09BLE2CPTM  2","0.9 Turbo Black Edition 2dr","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","M","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10WHE2CPIM  2","1.0 White Edition 2dr","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","M","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10USE2CPIM  2","1.0 Urban Shadow Edition 2dr","Fri Feb 01 00:00:00 GMT 2019","","2","R","M","P","City-Car"
"SMART","FORTWO COUPE","FORTWO COUPE SPECIAL EDITIONS","SMFC10BLE2CPIA  2","1.0 Black Edition 2dr Auto","Tue Mar 01 00:00:00 GMT 2016","Wed Aug 31 00:00:00 BST 2016","2","R","A","P","City-Car"
"MERCEDES-BENZ","C CLASS","C CLASS AMG SALOON SPECIAL EDITIONS","MECC40C3E4SPTA  5","C63 S Edition 1 4dr Auto","Sun Feb 01 00:00:00 GMT 2015","Tue May 31 00:00:00 BST 2016","4","R","A","P","Saloon"
"MERCEDES-BENZ","C CLASS","C CLASS AMG ESTATE SPECIAL EDITIONS","MECC40C3E5EPTA  5","C63 S Edition 1 5dr Auto","Wed Apr 01 00:00:00 BST 2015","Tue May 31 00:00:00 BST 2016","5","R","A","P","Estate"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GTS2CPTA","GT S 2dr Auto","Wed Apr 01 00:00:00 BST 2015","Thu Jun 01 00:00:00 BST 2017","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GTP2CPTA","GT Premium 2dr Auto","Thu Oct 01 00:00:00 BST 2015","Thu Jun 01 00:00:00 BST 2017","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GT 2CPTA","GT 2dr Auto","Thu Oct 01 00:00:00 BST 2015","Thu Jun 01 00:00:00 BST 2017","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GTR2CPTA","GT R 2dr Auto","Wed Mar 01 00:00:00 GMT 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GRP2CPTA","GT R Premium 2dr Auto","Wed Mar 01 00:00:00 GMT 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GT64CPTA4","GT 63 4Matic + 4dr Auto","Sat Dec 01 00:00:00 GMT 2018","","4","4","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40G6P4CPTA4","GT 63 4Matic + Premium plus 4dr Auto","Sat Dec 01 00:00:00 GMT 2018","","4","4","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40G6S4CPTA4","GT 63 S 4Matic + 4dr Auto","Sat Dec 01 00:00:00 GMT 2018","","4","4","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GPS4CPTA4","GT 63 S 4Matic + Premium plus 4dr Auto","Sat Dec 01 00:00:00 GMT 2018","","4","4","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG405GP2CPTA","GT 522 S Premium 2dr Auto","Thu Jun 01 00:00:00 BST 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG405GS2CPTA","GT 522 S 2dr Auto","Thu Jun 01 00:00:00 BST 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GSP2CPTA","GT S Premium 2dr Auto","Wed Apr 01 00:00:00 BST 2015","Thu Jun 01 00:00:00 BST 2017","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG40GTC2CPTA","GT C 2dr Auto","Fri Dec 01 00:00:00 GMT 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG404GP2CPTA","GT 476 Premium 2dr Auto","Thu Jun 01 00:00:00 BST 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE","MEAG404GT2CPTA","GT 476 2dr Auto","Thu Jun 01 00:00:00 BST 2017","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE SPECIAL EDITIONS","MEAG40GSE2CPTA","GT S Edition 1 2dr Auto","Wed Apr 01 00:00:00 BST 2015","Fri Jul 31 00:00:00 BST 2015","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE SPECIAL EDITIONS","MEAG40GE64CPTA4","GT 63 S 4Matic + Edition 1 4dr Auto","Sat Dec 01 00:00:00 GMT 2018","Fri May 10 00:00:00 BST 2019","4","4","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE SPECIAL EDITIONS","MEAG40GRO2CPTA","GT R Pro 2dr Auto","Mon Apr 01 00:00:00 BST 2019","","2","R","A","P","Coupe"
"MERCEDES-BENZ","AMG GT","AMG GT COUPE SPECIAL EDITIONS","MEAG40C5E2CPTA","GT C 50 Edition 2dr Auto","Fri Sep 01 00:00:00 BST 2017","Fri Dec 01 00:00:00 GMT 2017","2","R","A","P","Coupe"
"BMW","X5 M","X5 M ESTATE","BM5M44   5EPTA4 1","xDrive X5 M 5dr Auto","Wed Apr 01 00:00:00 BST 2015","Mon May 28 00:00:00 BST 2018","5","4","A","P","4x4"
"BMW","X6 M","X6 M ESTATE","BM6M44   5EPTA4 1","xDrive X6 M 5dr Auto","Wed Apr 01 00:00:00 BST 2015","Sun Jul 01 00:00:00 BST 2018","5","4","A","P","Estate"
"AUDI","Q3","Q3 ESTATE","AUQ314SL 5EPTA  1","1.4T FSI S Line 5dr S Tronic","Sun Mar 01 00:00:00 GMT 2015","Mon Apr 25 00:00:00 BST 2016","5","F","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SE 5EPTM  1","1.4T FSI SE 5dr","Sun Mar 01 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SE 5EPTA  1","1.4T FSI SE 5dr S Tronic","Sun Mar 01 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","F","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SL 5EPTM  1","1.4T FSI S Line 5dr","Sun Mar 01 00:00:00 GMT 2015","Mon Apr 25 00:00:00 BST 2016","5","F","M","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SPO5EPTM  1","1.4T FSI Sport 5dr","Sat Oct 01 00:00:00 BST 2016","Sun Jul 01 00:00:00 BST 2018","5","F","M","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SPO5EPTA  1","1.4T FSI Sport 5dr S Tronic","Sat Oct 01 00:00:00 BST 2016","Sun Jul 01 00:00:00 BST 2018","5","F","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SLV5EPTA  1","1.4T FSI S Line Navigation 5dr S Tronic","Mon Apr 25 00:00:00 BST 2016","Mon Oct 31 00:00:00 GMT 2016","5","F","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ320SPO5EPTA4 1","2.0T FSI Quattro Sport 5dr S Tronic","Sat Oct 01 00:00:00 BST 2016","Sun Jul 01 00:00:00 BST 2018","5","4","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ320SE 5EPTA4 1","2.0T FSI Quattro SE 5dr S Tronic","Sun Mar 01 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","4","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ320SL 5EPTA4 1","2.0T FSI Quattro S Line 5dr S Tronic","Sun Mar 01 00:00:00 GMT 2015","Mon Apr 25 00:00:00 BST 2016","5","4","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ320SLV5EPTA4 1","2.0T FSI Quattro S Line Navigation 5dr S Tronic","Mon Apr 25 00:00:00 BST 2016","Mon Oct 31 00:00:00 GMT 2016","5","4","A","P","4x4"
"AUDI","Q3","Q3 ESTATE","AUQ314SLV5EPTM  1","1.4T FSI S Line Navigation 5dr","Mon Apr 25 00:00:00 BST 2016","Mon Oct 31 00:00:00 GMT 2016","5","F","M","P","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320SL 5EDTM4 1","2.0 TDI Quattro S Line 5dr","Sun Mar 01 00:00:00 GMT 2015","Mon Apr 25 00:00:00 BST 2016","5","4","M","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320SLV5EDTM4 1","2.0 TDI Quattro S Line Navigation 5dr","Mon Apr 25 00:00:00 BST 2016","Mon Oct 31 00:00:00 GMT 2016","5","4","M","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320SLV5EDTA4 1","2.0 TDI Quattro S Line Navigation 5dr S Tronic","Mon Apr 25 00:00:00 BST 2016","Mon Oct 31 00:00:00 GMT 2016","5","4","A","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320E845EDTM4 1","2.0 TDI [184] Quattro SE 5dr","Sun Mar 01 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","4","M","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320E845EDTA4 1","2.0 TDI [184] Quattro SE 5dr S Tronic","Sun Mar 01 00:00:00 GMT 2015","Mon Oct 31 00:00:00 GMT 2016","5","4","A","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320SP85EDTM4 1","2.0 TDI [184] Quattro Sport 5dr","Sat Oct 01 00:00:00 BST 2016","Sun Oct 01 00:00:00 BST 2017","5","4","M","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320L845EDTA4 1","2.0 TDI [184] Quattro S Line 5dr S Tronic","Sun Mar 01 00:00:00 GMT 2015","Mon Apr 25 00:00:00 BST 2016","5","4","A","D","4x4"
"AUDI","Q3","Q3 DIESEL ESTATE","AUQ320SP85EDTA4 1","2.0 TDI [184] Quattro Sport 5dr S Tronic","Sat Oct 01 00:00:00 BST 2016","Sun Jul 01 00:00:00 BST 2018","5","4","A","D","4x4"
